time;ax;ay;az;aT
1,6580;0,5170;0,8256;1,1634;1,517
1,7070;0,2686;1,2485;0,5431;1,388
1,7080;-0,0974;1,0693;0,0004;1,074
1,7080;-0,4032;0,5209;-0,3009;0,724
1,7090;-0,5665;0,0487;-0,5192;0,770
1,7090;-0,6324;-0,2748;-0,7309;1,005
1,7100;-0,6394;-0,4733;-0,7521;1,095
1,7100;-0,5716;-0,5015;-0,7125;1,042
1,7100;-0,5635;-0,3988;-0,6493;0,948
1,7110;-0,4787;-0,2789;-0,5233;0,762
1,7110;-0,3421;-0,1481;-0,3176;0,490
1,7170;-0,2426;-0,0162;-0,0463;0,248
1,7180;-0,1517;0,0325;0,1080;0,189
1,7230;-0,0801;-0,0404;0,2965;0,310
1,7290;-0,0294;-0,1206;0,4205;0,438
1,7340;0,0369;-0,2384;0,3930;0,461
1,7400;0,0902;-0,3521;0,3570;0,509
1,7440;0,0168;-0,3612;0,3206;0,483
1,7600;-0,2320;-0,3783;0,2911;0,531
1,7620;-0,5399;-0,4711;0,2300;0,753
1,7630;-0,9238;-0,5609;0,0647;1,083
1,8070;-1,4166;-0,7923;0,0862;1,625
1,8090;-1,5660;-0,7414;0,1326;1,738
1,8090;-1,1924;-0,3887;0,0588;1,256
1,8090;-0,7041;-0,0698;-0,0831;0,712
1,8100;-0,2203;0,1899;-0,2570;0,388
1,8100;0,1513;0,3720;-0,3515;0,534
1,8110;0,5359;0,4057;-0,4098;0,787
1,8110;0,7467;0,3706;-0,5273;0,986
1,8110;0,7572;0,2334;-0,6284;1,011
1,8120;0,6023;0,0625;-0,6062;0,857
1,8170;0,2207;-0,1230;-0,6436;0,691
1,8190;-0,2065;-0,2457;-0,6479;0,723
1,8240;-0,4572;-0,3152;-0,6033;0,820
1,8290;-0,6301;-0,3413;-0,4912;0,869
1,8360;-0,7250;-0,3540;-0,2839;0,855
1,8400;-0,7001;-0,3281;-0,0112;0,773
1,8450;-0,4875;-0,2951;0,2292;0,614
1,8690;-0,1788;-0,2779;0,3355;0,471
1,8700;0,0553;-0,2526;0,3962;0,473
1,8700;0,3156;-0,1956;0,4162;0,558
1,8700;0,5391;-0,1320;0,3833;0,675
1,8710;0,7232;-0,0559;0,4004;0,828
1,8740;0,7737;-0,0367;0,4351;0,888
1,8790;0,6775;-0,0663;0,4257;0,803
1,9110;0,5175;-0,1538;0,4044;0,675
1,9120;0,3460;-0,1846;0,4388;0,589
1,9120;0,3603;-0,1413;0,3777;0,541
1,9130;0,4400;-0,0361;0,2692;0,517
1,9140;0,4788;0,0964;0,2534;0,550
1,9140;0,5199;0,1401;0,3138;0,623
1,9200;0,4984;0,1509;0,4195;0,669
1,9210;0,4494;0,1920;0,4571;0,669
1,9250;0,3692;0,1807;0,5094;0,655
1,9300;0,2119;0,1921;0,4938;0,571
1,9350;0,0326;0,1151;0,5132;0,527
1,9400;-0,1163;-0,0105;0,5042;0,518
1,9450;-0,2410;-0,0948;0,4271;0,499
1,9520;-0,4803;-0,1771;0,3917;0,645
1,9570;-0,7180;-0,2102;0,3113;0,810
1,9600;-0,9802;-0,2580;0,1805;1,030
1,9820;-1,0456;-0,2597;0,0053;1,077
1,9850;-0,9762;-0,2110;-0,3406;1,055
1,9860;-0,8789;-0,1096;-0,5797;1,059
1,9870;-0,6992;-0,1248;-0,6456;0,960
1,9900;-0,2949;-0,1918;-0,5483;0,651
1,9900;0,2458;-0,2035;-0,4075;0,518
1,9950;0,7370;-0,1714;-0,1987;0,782
2,0300;1,1070;-0,1002;0,0690;1,114
2,0310;1,3864;-0,0375;0,3585;1,432
2,0310;1,5921;0,0301;0,6121;1,706
2,0320;1,6707;0,1402;0,7648;1,843
2,0320;1,6492;0,1429;0,7978;1,838
2,0330;1,6067;0,1546;0,6503;1,740
2,0330;1,4726;0,1253;0,4345;1,540
2,0390;1,3092;0,0941;0,1246;1,318
2,0390;1,1356;0,0596;-0,2114;1,157
2,0450;0,9636;-0,0703;-0,4152;1,052
2,0500;0,7111;-0,1183;-0,5713;0,920
2,0560;0,4109;-0,1690;-0,6892;0,820
2,0600;-0,0059;-0,1626;-0,8300;0,846
2,0670;-0,6454;-0,0486;-0,9748;1,170
2,0710;-1,1496;0,1550;-0,9131;1,476
2,0750;-1,3514;0,3284;-0,7359;1,573
2,0810;-1,3392;0,4690;-0,4500;1,489
2,0860;-1,2479;0,5212;-0,1190;1,358
2,0910;-1,0788;0,4594;0,1755;1,186
