time;ax;ay;az;aT
1,5070;-0,0072;0,3221;-0,9224;0,977
1,5070;0,0293;0,2903;-0,8877;0,934
1,5080;0,0904;0,2069;-0,7911;0,823
1,5210;0,1818;0,1577;-0,5898;0,637
1,5220;0,2195;0,0924;-0,4141;0,478
1,5230;0,2659;0,0893;-0,2722;0,391
1,5310;0,3323;0,0536;-0,1391;0,364
1,5330;0,3469;0,0603;0,0009;0,352
1,5380;0,2960;0,0683;0,1369;0,333
1,5420;0,3386;0,0441;0,2273;0,410
1,5490;0,3648;0,0493;0,3067;0,479
1,5520;0,3218;0,0479;0,4851;0,584
1,5590;0,2524;0,0705;0,6728;0,722
1,5660;0,2191;0,0223;0,8078;0,837
1,5670;0,2605;-0,0583;0,8613;0,902
1,5730;0,3098;-0,1501;0,8326;0,901
1,5810;0,3639;-0,2648;0,7622;0,885
1,5830;0,4454;-0,3613;0,6669;0,880
1,5890;0,5319;-0,4287;0,5803;0,896
1,6120;0,5978;-0,5165;0,4199;0,895
1,6130;0,6535;-0,5396;0,2682;0,889
1,6140;0,7251;-0,5048;0,0762;0,887
1,6150;0,7367;-0,4672;-0,1105;0,879
1,6160;0,7364;-0,4122;-0,2347;0,876
1,6170;0,6254;-0,3156;-0,4196;0,817
1,6220;0,4958;-0,2387;-0,5372;0,769
1,6430;0,4458;-0,1588;-0,6031;0,767
1,6440;0,3941;-0,1252;-0,6737;0,791
1,6450;0,3100;-0,1034;-0,6844;0,758
1,6450;0,2911;-0,0103;-0,7584;0,812
1,6480;0,2830;-0,0037;-0,8500;0,896
1,6530;0,3031;0,0217;-0,9904;1,036
1,6580;0,2860;0,0024;-1,0673;1,105
1,6630;0,2083;0,0272;-1,1417;1,161
1,6690;0,1696;0,0398;-1,1049;1,119
1,6730;0,1023;0,0345;-0,9895;0,995
1,6800;0,0474;0,0255;-0,8110;0,813
1,6840;0,0663;0,0403;-0,6783;0,683
1,6880;0,0803;0,0492;-0,5792;0,587
1,6930;0,0601;0,0049;-0,4805;0,484
1,7030;0,0358;-0,0231;-0,3749;0,377
1,7040;0,0040;-0,0812;-0,2589;0,271
1,7090;-0,0798;-0,1011;-0,0991;0,162
1,7320;-0,1423;-0,1149;-0,0222;0,184
1,7330;-0,2194;-0,1023;0,0950;0,260
1,7340;-0,2571;-0,0992;0,1782;0,328
1,7340;-0,2431;-0,1117;0,2468;0,364
1,7350;-0,2687;-0,0836;0,3436;0,444
1,7380;-0,2975;-0,0991;0,4279;0,530
1,7430;-0,3099;-0,0794;0,4533;0,555
1,7490;-0,3564;-0,1266;0,5404;0,660
1,7530;-0,4536;-0,0244;0,6834;0,821
1,7570;-0,4767;0,0197;0,7483;0,887
1,7640;-0,4930;0,0285;0,7448;0,894
1,7690;-0,5295;0,0543;0,7367;0,909
1,7730;-0,5849;0,1486;0,7561;0,967
1,7810;-0,6347;0,1427;0,8139;1,042
1,7830;-0,6691;0,1417;0,8120;1,062
1,7880;-0,7558;0,2149;0,8534;1,160
1,7930;-0,7966;0,2364;0,8497;1,188
1,7990;-0,7973;0,2779;0,7936;1,159
1,8050;-0,8052;0,3203;0,7533;1,148
1,8090;-0,7305;0,3157;0,7038;1,062
1,8230;-0,6611;0,2786;0,6152;0,945
1,8240;-0,6212;0,1997;0,4539;0,795
1,8250;-0,6099;0,1894;0,3013;0,706
1,8510;-0,6365;0,1189;0,1991;0,677
1,8520;-0,7143;0,0652;0,1700;0,737
1,8530;-0,7150;-0,0064;0,1218;0,725
1,8530;-0,7155;-0,0120;0,0809;0,720
1,8540;-0,6603;0,0225;-0,0185;0,661
1,8540;-0,5685;0,0734;-0,1739;0,599
1,8580;-0,5263;0,1195;-0,2550;0,597
1,8680;-0,5344;0,1004;-0,2895;0,616
1,8690;-0,5702;0,0807;-0,2667;0,635
1,8750;-0,6117;0,0549;-0,1639;0,636
1,8810;-0,6312;0,0725;0,0726;0,639
1,8830;-0,6378;0,0552;0,3555;0,732
1,8890;-0,6349;-0,0330;0,2284;0,676
1,8980;-0,4842;-0,1296;-0,1325;0,518
1,8990;-0,3682;-0,0462;-0,1344;0,395
1,9040;-0,4923;0,2051;0,0168;0,534
1,9080;-0,6988;0,2680;0,0279;0,749
1,9150;-0,5771;0,0838;-0,0133;0,583
1,9190;-0,3795;0,0374;-0,0782;0,389
1,9240;-0,2849;0,1239;-0,0117;0,311
1,9390;-0,2930;0,1227;0,0380;0,320
1,9400;-0,2836;0,1611;0,0289;0,327
1,9410;-0,3649;0,2833;0,1979;0,503
1,9730;-0,3040;0,3095;0,3678;0,569
1,9740;-0,1987;0,1634;0,5362;0,595
1,9750;0,0133;-0,1404;1,2908;1,298
1,9750;0,4353;-0,3271;0,2025;0,581
1,9760;0,1539;-0,2310;-0,3530;0,449
1,9760;-0,0237;-0,2364;-0,1929;0,306
1,9770;0,1422;-0,1462;-0,6197;0,652
1,9900;0,0133;-0,0029;-0,6393;0,639
1,9910;-0,2178;0,0300;-0,4474;0,498
1,9920;-0,1747;-0,0102;-0,3574;0,398
1,9940;0,0091;-0,0914;-0,3897;0,400
1,9990;0,1282;-0,1260;-0,3574;0,400
2,0040;0,1239;-0,1204;-0,3456;0,386
2,0090;0,1140;-0,0821;-0,1869;0,234
2,0220;0,2658;-0,0842;-0,3393;0,439
2,0230;0,1611;-0,0105;-0,4555;0,483
2,0240;0,0828;0,0277;-0,4019;0,411
2,0480;0,1030;-0,0198;-0,3795;0,394
2,0490;0,0984;-0,0560;-0,3512;0,369
2,0490;0,0601;-0,0537;-0,3279;0,338
2,0500;0,0164;-0,0549;-0,3070;0,312
2,0500;0,0213;-0,0453;-0,2517;0,257
2,0550;0,0199;-0,0701;-0,2371;0,248
2,0580;0,0554;-0,0854;-0,1857;0,212
2,0660;-0,0105;-0,0660;-0,0710;0,098
2,0690;-0,0699;-0,1075;0,0828;0,153
2,0740;-0,2394;-0,1235;0,2042;0,338
2,0820;-0,4233;-0,0745;0,3912;0,581
2,0850;-0,4839;-0,0339;0,5110;0,705
2,0910;-0,4153;-0,0102;0,5782;0,712
2,0980;-0,2293;-0,0266;0,5427;0,590
2,0990;-0,0273;-0,0748;0,4093;0,417
2,1050;0,0931;-0,0990;0,2906;0,321
2,1090;0,0368;-0,1358;0,1447;0,202
2,1150;-0,0692;-0,1350;-0,0188;0,153
2,1200;-0,1547;-0,0917;-0,1138;0,213
2,1250;-0,1526;-0,0999;-0,1477;0,235
2,1310;-0,1496;-0,1059;-0,2317;0,295
2,1340;-0,1673;-0,0949;-0,2403;0,308
2,1390;-0,1577;-0,0751;-0,2765;0,327
2,1440;-0,1491;-0,0632;-0,2779;0,322
2,1490;-0,1222;-0,0470;-0,2651;0,296
2,1550;-0,0948;-0,0637;-0,2166;0,245
2,1590;-0,0784;-0,0450;-0,1706;0,193
2,1720;-0,0788;-0,0438;-0,0795;0,120
2,1730;-0,0699;-0,0650;-0,1080;0,144
2,1740;-0,0913;-0,0763;-0,0684;0,137
2,1990;-0,0897;-0,0669;-0,0672;0,131
2,2000;-0,0661;-0,0764;-0,0518;0,114
2,2000;-0,0492;-0,0916;-0,0578;0,119
2,2000;-0,0655;-0,0791;-0,0687;0,124
2,2010;-0,0731;-0,1120;-0,0593;0,146
2,2160;-0,0638;-0,0871;-0,0583;0,123
2,2170;-0,0882;-0,0596;-0,1003;0,146
2,2180;-0,0787;-0,0434;-0,1519;0,176
2,2330;-0,0915;-0,0170;-0,0947;0,133
2,2330;-0,0888;0,0552;-0,0650;0,123
2,2340;-0,0863;0,0426;-0,0856;0,129
2,2350;-0,0972;0,0470;-0,0356;0,114
2,2500;-0,1103;0,0357;0,0407;0,123
2,2510;-0,1398;0,0336;0,0595;0,156
2,2510;-0,1195;0,0345;0,0593;0,138
2,2670;-0,0667;-0,0084;0,0280;0,073
2,2670;-0,0571;-0,0066;0,0447;0,073
2,2680;-0,0018;-0,0377;0,1091;0,115
2,2770;0,0082;-0,0873;0,1496;0,173
2,2780;-0,0108;-0,0980;0,1889;0,213
2,2790;-0,0244;-0,1055;0,2065;0,233
2,2860;-0,0610;-0,0938;0,1692;0,203
2,2890;-0,0230;-0,1487;0,1750;0,231
2,2940;0,0125;-0,1612;0,1521;0,222
2,3050;0,0549;-0,1370;0,1650;0,221
2,3060;0,0804;-0,1727;0,1455;0,240
2,3260;0,1013;-0,1392;0,1547;0,231
