time;ax;ay;az;aT
1,4280;-0,3259;-0,0032;0,3443;0,474
1,4280;-0,3056;0,0464;0,4596;0,554
1,4290;-0,2766;0,0454;0,4754;0,552
1,4290;-0,2548;0,0311;0,3694;0,450
1,4290;-0,2323;0,0024;0,2166;0,318
1,4300;-0,1988;-0,0341;0,1029;0,226
1,4320;-0,1171;-0,0648;-0,0701;0,151
1,4370;-0,1389;-0,0952;-0,3017;0,346
1,4420;-0,1289;-0,0911;-0,4836;0,509
1,4470;-0,1590;-0,0879;-0,6163;0,643
1,4520;-0,1968;-0,0993;-0,7531;0,785
1,4560;-0,2617;-0,0727;-0,7839;0,830
1,4630;-0,3244;-0,0390;-0,7606;0,828
1,4670;-0,3264;-0,0438;-0,6878;0,763
1,4720;-0,2368;-0,0421;-0,6108;0,656
1,4870;-0,1765;-0,0233;-0,5351;0,564
1,4880;-0,1023;-0,0419;-0,2895;0,310
1,4890;-0,0311;-0,0155;-0,0926;0,099
1,4920;0,0242;-0,0178;0,1052;0,109
1,5290;0,0714;0,0237;0,2518;0,263
1,5300;0,0597;0,0485;0,4111;0,418
1,5320;0,0518;0,0288;0,5310;0,534
1,5330;0,0016;-0,0119;0,5711;0,571
1,5330;0,0284;-0,0164;0,5197;0,521
1,5330;0,0134;-0,0524;0,4985;0,501
1,5340;0,0578;-0,0732;0,3998;0,411
1,5340;0,0051;-0,0832;0,2748;0,287
1,5380;-0,0408;-0,0880;0,1111;0,148
1,5420;-0,1432;-0,0848;-0,0496;0,174
1,5480;-0,2044;-0,0851;-0,1505;0,268
1,5520;-0,2464;-0,0287;-0,2243;0,334
1,5570;-0,3183;-0,0112;-0,3248;0,455
1,5630;-0,3492;0,0444;-0,3306;0,483
1,5680;-0,2940;0,0639;-0,3421;0,456
1,5720;-0,2229;0,0824;-0,3489;0,422
1,5870;-0,1511;0,1535;-0,2564;0,335
1,5890;-0,0515;0,1481;-0,2033;0,257
1,5900;0,0606;0,1784;-0,0675;0,200
1,5920;0,1499;0,2083;0,1201;0,283
1,6380;0,2610;0,1966;0,2785;0,429
1,6380;0,3821;0,1598;0,3867;0,567
1,6390;0,4165;0,1715;0,4415;0,631
1,6390;0,4063;0,1884;0,4742;0,652
1,6400;0,3563;0,1422;0,4457;0,588
1,6400;0,2423;0,0806;0,3274;0,415
1,6410;0,1175;0,0672;0,2985;0,328
1,6410;-0,0480;0,0194;0,3519;0,356
1,6420;-0,2144;0,0282;0,2324;0,317
1,6420;-0,3057;-0,0510;0,1867;0,362
1,6490;-0,3309;-0,1056;0,0840;0,357
1,6530;-0,3398;-0,1496;-0,0458;0,374
1,6570;-0,3280;-0,1912;-0,1610;0,412
1,6630;-0,3413;-0,1882;-0,2179;0,447
1,6680;-0,3872;-0,1712;-0,1942;0,466
1,6720;-0,3776;-0,1057;-0,1773;0,430
1,6860;-0,3407;-0,0346;-0,1804;0,387
1,6870;-0,2864;-0,0072;-0,2044;0,352
1,6880;-0,1827;-0,0282;-0,1822;0,260
1,6920;-0,1143;-0,0368;-0,1198;0,170
1,7200;-0,0108;-0,0030;-0,0639;0,065
1,7210;0,0761;0,0178;-0,0154;0,080
1,7210;0,1465;0,0448;0,1166;0,193
1,7220;0,2210;0,0680;0,2737;0,358
1,7220;0,3370;0,0751;0,3150;0,467
1,7220;0,4147;0,0674;0,3257;0,532
1,7310;0,4558;0,0937;0,3216;0,566
1,7320;0,4282;0,1121;0,2715;0,519
1,7370;0,3509;0,0714;0,1563;0,391
1,7420;0,2795;0,0913;0,0966;0,309
1,7480;0,2012;0,1014;0,0025;0,225
1,7530;0,0655;0,0839;-0,1081;0,152
1,7580;-0,0441;0,0520;-0,1421;0,158
1,7670;-0,1253;-0,0229;-0,2035;0,240
