time;ax;ay;az;aT
1,1060;-0,1994;-0,1711;-0,1391;0,297
1,1240;-0,3225;-0,0905;-0,2194;0,400
1,1250;-0,4091;-0,0166;-0,2821;0,497
1,1260;-0,4621;0,0053;-0,2868;0,544
1,1270;-0,4693;0,0590;-0,2110;0,518
1,1340;-0,4149;0,1004;-0,1158;0,442
1,1350;-0,3254;0,1662;0,0404;0,368
1,1400;-0,2157;0,1979;0,1158;0,315
1,1460;-0,1183;0,1942;0,1498;0,272
1,1510;-0,0089;0,1299;0,2025;0,241
1,1590;0,0485;0,0531;0,2739;0,283
1,1600;0,1221;-0,0325;0,2336;0,266
1,1650;0,1563;-0,1434;0,3167;0,381
1,1700;0,1784;-0,1491;0,3855;0,450
1,1750;0,1478;-0,1620;0,4650;0,514
1,1810;0,0027;-0,1702;0,4895;0,518
1,1850;-0,1245;-0,1285;0,3877;0,427
1,1900;-0,1867;-0,1575;0,3532;0,429
1,1980;-0,2546;-0,1522;0,3478;0,457
1,2010;-0,2646;-0,1566;0,3283;0,450
1,2050;-0,2990;-0,1576;0,3448;0,483
1,2100;-0,2954;-0,1193;0,3495;0,473
1,2160;-0,3191;-0,0908;0,3556;0,486
1,2200;-0,3368;-0,0651;0,2976;0,454
1,2250;-0,2968;-0,0255;0,2222;0,372
1,2330;-0,2170;-0,0090;0,1138;0,245
1,2410;-0,1570;0,0240;0,0703;0,174
1,2420;-0,0604;0,0415;0,0520;0,090
1,2540;0,0131;0,0172;0,0026;0,022
1,2550;0,0698;0,0313;-0,0290;0,082
1,2550;0,1096;0,0314;-0,0142;0,115
1,2650;0,1519;0,0341;-0,0308;0,159
1,2660;0,1716;0,0072;-0,0440;0,177
1,2710;0,1809;-0,0471;-0,0980;0,211
1,2800;0,1139;-0,0797;-0,1328;0,192
1,2810;0,0462;-0,1144;-0,1271;0,177
1,2860;-0,0044;-0,0964;-0,2003;0,222
1,2900;-0,0465;-0,1024;-0,2255;0,252
1,2970;-0,0901;-0,1011;-0,2126;0,252
1,3010;-0,0971;-0,1176;-0,1772;0,234
1,3060;-0,1217;-0,1170;-0,1888;0,253
1,3130;-0,1768;-0,0884;-0,2726;0,337
1,3160;-0,2089;-0,0498;-0,2793;0,352
1,3210;-0,2631;-0,0403;-0,3297;0,424
1,3260;-0,3366;-0,0075;-0,3391;0,478
1,3310;-0,3874;-0,0205;-0,2969;0,488
1,3360;-0,3782;-0,0291;-0,2627;0,461
1,3400;-0,3470;-0,0383;-0,1839;0,395
1,3460;-0,2814;-0,0589;-0,1560;0,327
1,3510;-0,2986;-0,0720;-0,0448;0,310
1,3560;-0,2262;-0,1280;0,0839;0,273
1,3640;-0,0932;-0,1052;0,1840;0,232
1,3660;-0,0119;-0,0409;0,3033;0,306
1,3710;0,0688;0,0156;0,4015;0,408
1,3760;0,0780;0,0114;0,4669;0,474
1,3890;0,1249;0,0541;0,5189;0,536
1,3900;0,1660;0,0623;0,5086;0,539
1,3920;0,1593;0,0373;0,5054;0,531
1,4020;0,2029;0,0092;0,3776;0,429
1,4040;0,1877;-0,0244;0,2602;0,322
1,4200;0,0984;-0,0365;0,1398;0,175
1,4210;0,0248;-0,0640;-0,0020;0,069
1,4220;-0,0604;-0,0636;-0,0891;0,125
1,4220;-0,1732;-0,0541;-0,1935;0,265
1,4260;-0,2818;-0,1084;-0,2054;0,365
1,4360;-0,3262;-0,1379;-0,1907;0,402
1,4370;-0,3286;-0,1402;-0,1984;0,409
1,4410;-0,3705;-0,1707;-0,1554;0,437
1,4470;-0,3535;-0,1769;-0,1726;0,431
1,4510;-0,3518;-0,1637;-0,1686;0,423
1,4560;-0,2759;-0,1002;-0,1634;0,336
1,4630;-0,2155;-0,1121;-0,1309;0,276
1,4670;-0,1933;-0,0999;-0,0830;0,233
1,4710;-0,1734;-0,0722;-0,0173;0,189
1,4770;-0,1353;-0,0340;0,0507;0,148
1,4880;-0,1160;-0,0665;0,0974;0,165
1,4890;-0,0420;-0,0515;0,1803;0,192
1,4920;-0,0022;-0,0394;0,2766;0,279
1,5230;0,0174;-0,0613;0,3602;0,366
1,5240;0,0480;-0,1008;0,4519;0,465
1,5250;0,1161;-0,1363;0,4213;0,458
1,5250;0,1338;-0,1234;0,2888;0,341
1,5260;0,0912;-0,1159;0,1428;0,205
1,5260;0,0410;-0,1038;0,0977;0,148
1,5270;-0,0531;-0,1179;-0,0335;0,134
