time;ax;ay;az;aT
1,3380;0,1622;-0,2277;0,5220;0,592
1,3400;0,3569;-0,1442;0,5856;0,701
1,3450;0,4487;-0,0558;0,8059;0,924
1,3520;0,3992;0,0358;1,1014;1,172
1,3550;0,2697;-0,0210;1,3906;1,417
1,3600;0,0065;-0,0708;1,6184;1,620
1,3650;-0,1218;-0,2127;1,5520;1,571
1,3780;-0,0234;-0,3754;1,4728;1,520
1,3790;0,1541;-0,4896;1,5493;1,632
1,4000;0,3243;-0,4564;1,5258;1,625
1,4010;0,2549;-0,4059;1,2045;1,296
1,4020;-0,0490;-0,4614;0,7053;0,844
1,4020;-0,2737;-0,4052;0,3296;0,590
1,4030;-0,3935;-0,1566;0,0292;0,424
1,4040;-0,3372;-0,0205;-0,1781;0,382
1,4090;-0,1693;0,1056;-0,4541;0,496
1,4150;-0,1907;0,1232;-0,7392;0,773
1,4210;-0,3034;0,1362;-0,7982;0,865
1,4250;-0,3004;0,0372;-0,7942;0,850
1,4300;-0,2078;-0,0797;-0,6021;0,642
1,4350;-0,0850;-0,1538;-0,3296;0,374
1,4400;0,0969;-0,1146;-0,0699;0,166
1,4440;0,3737;-0,0268;0,1628;0,409
1,4520;0,6492;0,0265;0,3041;0,717
1,4560;0,8096;0,0527;0,3387;0,879
1,4600;0,7421;0,0578;0,3193;0,810
1,4660;0,4800;0,0422;0,3691;0,607
1,4710;0,2418;-0,0187;0,4688;0,528
1,4750;0,1411;0,1080;0,5311;0,560
1,4800;0,1363;0,3063;0,4977;0,600
1,4850;0,1009;0,4588;0,3615;0,593
1,4910;-0,0440;0,4771;0,2482;0,540
1,4950;-0,1259;0,3683;0,1172;0,406
1,5100;-0,1256;0,1906;0,0032;0,228
1,5110;-0,0872;-0,0062;-0,0519;0,102
1,5110;-0,0618;-0,0634;-0,1772;0,198
1,5170;-0,1106;-0,0793;-0,2521;0,286
1,5340;-0,1353;-0,0393;-0,8046;0,817
1,5350;-0,0168;-0,0396;-2,8339;2,834
1,5360;0,1128;-0,0393;-2,8923;2,895
1,5370;-0,0815;0,1387;-0,7942;0,810
1,5410;-0,4486;0,2267;0,4995;0,709
1,5460;-0,6446;0,1165;0,2728;0,710
1,5520;-0,7249;-0,1255;0,2594;0,780
1,5560;-0,5017;-0,3462;0,9022;1,089
1,5600;0,1511;-0,1925;1,5215;1,541
1,5660;0,4535;0,0192;1,6205;1,683
1,5700;0,3487;0,1553;1,5396;1,586
1,5760;0,1341;0,1807;1,3019;1,321
1,5810;-0,0610;-0,0031;1,0297;1,031
1,5910;-0,1923;-0,1083;0,8769;0,904
1,5920;-0,1857;-0,0758;0,8398;0,863
1,5970;-0,1200;0,0059;0,6301;0,641
1,6040;-0,0581;0,0477;0,3891;0,396
1,6070;-0,1178;0,0425;0,2339;0,265
1,6110;-0,0876;0,0984;0,1580;0,206
1,6160;0,1303;0,1944;-0,0125;0,234
1,6210;0,2410;0,1595;-0,2223;0,365
1,6260;0,2218;0,0071;-0,3186;0,388
1,6310;0,2835;-0,0611;-0,4413;0,528
1,6430;0,3088;-0,0848;-0,4912;0,586
1,6440;0,2902;-0,1200;-0,4686;0,564
1,6460;0,2238;-0,2036;-0,4812;0,568
1,6620;0,1588;-0,2220;-0,4823;0,554
1,6630;0,0971;-0,2236;-0,3129;0,397
1,6630;0,1039;-0,1948;-0,0844;0,236
1,6650;0,1313;-0,1047;0,0027;0,168
1,6790;0,1213;-0,0485;0,0442;0,138
1,6800;0,0982;-0,0207;0,1204;0,157
1,6810;0,0676;-0,0359;0,1894;0,204
1,6870;0,0787;-0,0690;0,1975;0,223
1,6910;0,0282;-0,0881;0,2177;0,237
1,6950;-0,0377;-0,1275;0,1245;0,182
1,7050;-0,0335;-0,1775;-0,0221;0,182
1,7070;-0,0026;-0,1698;-0,1993;0,262
1,7110;-0,0347;-0,0815;-0,3282;0,340
1,7170;-0,1551;-0,0187;-0,4474;0,474
1,7210;-0,2792;0,0180;-0,4862;0,561
1,7260;-0,3480;0,0338;-0,5752;0,673
1,7300;-0,3019;-0,0104;-0,7000;0,762
1,7370;-0,2192;-0,1140;-0,8008;0,838
1,7420;-0,1359;-0,1358;-0,8575;0,879
1,7460;-0,1006;-0,1508;-0,7900;0,811
1,7540;-0,0386;-0,1527;-0,7708;0,787
1,7580;0,0548;-0,1283;-0,6696;0,684
1,7610;0,1196;-0,0696;-0,5067;0,525
1,7690;0,1601;0,0013;-0,1352;0,210
1,7710;0,2976;-0,0251;0,3084;0,429
1,7760;0,3819;-0,0554;0,5337;0,659
1,7810;0,3952;-0,0787;0,6956;0,804
1,7860;0,3406;-0,0956;0,7367;0,817
1,7910;0,2977;-0,1361;0,7122;0,784
1,7950;0,2517;-0,1163;0,6343;0,692
1,8160;0,2058;-0,0775;0,5376;0,581
1,8180;0,1324;-0,0118;0,4327;0,453
1,8190;0,0319;0,0225;0,4082;0,410
1,8200;-0,0254;0,0543;0,3275;0,333
1,8220;-0,0840;0,0635;0,2337;0,256
1,8290;-0,1271;0,0693;0,1783;0,230
1,8310;-0,1321;0,0384;0,0512;0,147
1,8460;-0,1439;0,0557;-0,0160;0,155
1,8460;-0,1041;0,0783;-0,0700;0,148
1,8470;-0,0735;0,0981;-0,0069;0,123
1,8630;-0,0421;0,0778;0,0154;0,090
1,8640;-0,0196;0,0391;0,0410;0,060
1,8640;0,0348;0,0666;0,0080;0,076
1,8660;0,1270;0,0324;0,0085;0,131
1,8730;0,1358;0,0645;-0,0450;0,157
1,8760;0,1163;0,1069;0,0151;0,159
1,8810;0,0920;0,1415;0,1312;0,214
1,8900;0,0794;0,1010;0,2650;0,294
1,8900;0,1264;0,0999;0,4057;0,437
1,8960;0,0861;0,0405;0,4698;0,479
1,9070;0,0272;-0,0118;0,4659;0,467
1,9080;-0,0130;-0,0145;0,5351;0,535
1,9110;0,0057;-0,0336;0,5077;0,509
1,9160;0,0252;-0,0569;0,4483;0,453
1,9250;0,0037;-0,0688;0,4287;0,434
1,9260;-0,0169;-0,0679;0,3293;0,337
1,9320;-0,0423;-0,0298;0,1740;0,182
1,9500;-0,0379;-0,0032;0,0168;0,042
1,9510;-0,0172;-0,0016;-0,1594;0,160
1,9520;0,0031;0,0292;-0,3173;0,319
1,9530;-0,0634;0,0338;-0,4190;0,425
1,9720;-0,1743;0,0617;-0,4083;0,448
1,9720;-0,2256;0,0383;-0,3919;0,454
1,9730;-0,2212;0,0387;-0,3565;0,421
1,9730;-0,1850;0,0411;-0,2961;0,352
1,9810;-0,1175;0,0186;-0,2107;0,242
1,9820;-0,0248;-0,0194;-0,1518;0,155
1,9870;0,0126;-0,0517;-0,1981;0,205
1,9920;0,0519;-0,0781;-0,1977;0,219
1,9960;0,0164;-0,0698;-0,2857;0,295
2,0030;-0,0242;-0,0540;-0,2996;0,305
2,0070;-0,0211;-0,0556;-0,3112;0,317
2,0120;0,0469;-0,0902;-0,2141;0,237
2,0200;0,1180;-0,0958;-0,2582;0,300
2,0220;0,1094;-0,0594;-0,2377;0,268
2,0270;0,1451;-0,0445;-0,1480;0,212
2,0310;0,1570;0,0085;-0,0668;0,171
2,0370;0,1421;0,0097;0,0191;0,144
2,0420;0,0900;-0,0049;0,1574;0,181
2,0470;0,0260;0,0315;0,2968;0,300
2,0540;-0,0005;0,0387;0,3955;0,397
2,0570;-0,0698;0,0261;0,3232;0,332
2,0620;-0,1166;0,0224;0,2368;0,265
2,0670;-0,0723;-0,0029;0,1768;0,191
2,0720;-0,0366;-0,0211;0,1218;0,129
2,0760;-0,0042;-0,0560;0,1003;0,115
2,0810;-0,0245;-0,1039;0,1613;0,193
2,0930;-0,0212;-0,0491;0,1433;0,153
2,0940;-0,0408;-0,0302;0,1098;0,121
2,0960;-0,0540;-0,0053;0,1015;0,115
2,1140;-0,0845;0,0101;0,1194;0,147
2,1150;-0,0705;0,0374;0,0489;0,094
2,1150;-0,1293;0,0410;-0,1554;0,206
2,1160;-0,1212;0,0714;-0,2268;0,267
2,1230;-0,0343;0,0858;-0,2443;0,261
2,1270;0,0573;0,0315;-0,2727;0,280
2,1320;0,1191;0,0302;-0,1828;0,220
2,1370;0,0887;0,0232;-0,0966;0,133
2,1420;0,0567;0,0150;0,0348;0,068
2,1480;0,0540;-0,0504;0,2356;0,247
2,1550;0,0517;-0,0069;0,2248;0,231
2,1580;0,0644;0,0018;0,0865;0,108
2,1620;0,1226;-0,0197;-0,0490;0,134
2,1670;0,2032;-0,0438;-0,1866;0,279
2,1730;0,2229;-0,0469;-0,1865;0,294
2,1780;0,2211;-0,0840;-0,2046;0,313
2,1840;0,1991;-0,0756;-0,3435;0,404
2,1890;0,1252;-0,0703;-0,5040;0,524
2,1930;0,0064;-0,0557;-0,5044;0,508
2,1980;-0,0495;-0,0126;-0,5076;0,510
2,2080;-0,0999;0,0172;-0,4908;0,501
2,2090;-0,1260;0,0910;-0,4457;0,472
2,2160;-0,0434;0,1068;-0,2574;0,282
2,2170;-0,2316;0,0531;0,2065;0,315
2,2250;-0,3777;0,0403;-0,1538;0,410
2,2260;0,1612;-0,0126;0,5430;0,567
2,2320;-0,3690;-0,1481;0,3257;0,514
2,2370;0,1113;-0,1232;0,6157;0,638
2,2420;0,1144;-0,0340;0,7718;0,781
2,2470;0,0605;0,0321;0,6674;0,671
2,2530;0,0140;0,1110;0,4285;0,443
2,2570;-0,0357;0,1081;0,2009;0,231
2,2630;-0,1122;0,0819;0,0730;0,157
2,2720;-0,4133;0,0720;-0,0667;0,425
2,2740;-0,1049;0,0724;-0,4918;0,508
2,2790;-0,0138;0,0611;0,1903;0,200
2,2840;-0,1257;0,0589;-0,4399;0,461
2,2880;-0,2709;0,0445;0,1511;0,313
2,2950;0,0352;0,0389;0,1387;0,148
2,2970;-0,1008;0,0451;-0,1222;0,165
2,3050;-0,0001;0,0272;0,4408;0,442
2,3060;-0,2207;0,0442;0,0804;0,239
2,3120;0,0853;0,0297;0,1508;0,176
2,3190;0,1006;0,0351;0,1818;0,211
2,3220;0,0145;0,0329;0,1948;0,198
2,3270;-0,0067;-0,0068;0,0657;0,066
2,3320;0,0060;0,0073;-0,1016;0,102
2,3370;-0,0100;0,0230;-0,2064;0,208
2,3420;-0,0369;0,0227;-0,3041;0,307
2,3480;-0,0636;0,0482;-0,3502;0,359
2,3590;-0,0133;0,0326;-0,3498;0,352
2,3600;0,0031;0,0194;-0,2552;0,256
2,3640;0,0989;-0,0183;-0,1512;0,182
2,3680;0,1617;-0,0520;-0,0462;0,176
2,3770;0,1533;-0,0380;0,0323;0,161
2,3780;0,0928;-0,0208;0,0868;0,129
2,3820;0,0068;-0,0031;0,1748;0,175
2,3890;-0,0380;-0,0496;0,2269;0,235
2,3930;-0,0399;-0,0513;0,2253;0,234
2,3970;-0,0494;-0,0502;0,2500;0,260
2,4040;-0,0378;-0,0357;0,2677;0,273
2,4080;-0,0386;-0,0578;0,2806;0,289
2,4130;0,0174;-0,0352;0,2973;0,300
2,4200;-0,0034;-0,0332;0,2398;0,242
2,4260;-0,0219;-0,0039;0,1944;0,196
2,4270;-0,0402;-0,0178;0,0786;0,090
2,4320;-0,1143;0,0212;0,0381;0,122
2,4390;-0,1403;0,0018;-0,0070;0,140
2,4430;-0,1145;-0,0017;-0,0557;0,127
2,4470;-0,0659;0,0180;-0,0518;0,086
2,4540;-0,0805;-0,0147;-0,0636;0,104
2,4580;-0,0519;-0,0422;-0,1386;0,154
2,4630;-0,0522;-0,0464;-0,0989;0,121
2,4710;-0,1253;-0,0119;-0,1239;0,177
2,4740;-0,1601;0,0098;-0,1106;0,195
2,4790;-0,1463;0,0641;-0,0209;0,161
2,4830;-0,0924;0,0598;0,0340;0,115
2,4890;-0,0892;0,0222;0,0984;0,135
2,4930;-0,0861;0,0347;0,1161;0,149
2,4980;-0,0498;-0,0007;0,1314;0,141
2,5140;-0,0390;-0,0089;0,1363;0,142
2,5140;-0,0276;-0,0102;0,1470;0,150
2,5150;0,0046;-0,0119;0,1400;0,141
2,5360;0,0510;0,0416;0,1295;0,145
2,5370;0,0390;0,0429;0,0788;0,098
2,5380;0,0237;0,0533;0,0262;0,064
2,5390;0,0419;0,0456;-0,0888;0,108
2,5390;0,0521;0,0488;-0,2053;0,217
2,5430;0,0095;-0,0117;-0,2318;0,232
2,5480;0,0048;-0,0453;-0,2332;0,238
2,5540;-0,0518;-0,0353;-0,2537;0,261
2,5590;-0,0808;-0,0036;-0,2052;0,221
2,5630;-0,0409;0,0105;-0,2071;0,211
2,5680;-0,0562;0,0395;-0,1829;0,195
2,5750;-0,0576;0,0568;-0,1340;0,157
2,5780;-0,0354;0,0196;-0,1414;0,147
2,5840;-0,0518;0,0043;-0,0858;0,100
2,5900;-0,0708;0,0061;-0,0616;0,094
2,5940;-0,0672;-0,0334;-0,0210;0,078
2,5990;-0,0649;-0,0544;-0,0377;0,093
2,6060;0,0241;-0,0396;0,0133;0,048
2,6090;0,0748;-0,0306;0,0781;0,112
2,6140;0,0818;-0,0453;0,1483;0,175
2,6200;0,0879;-0,0091;0,2013;0,220
2,6270;0,0456;-0,0054;0,2765;0,280
2,6300;0,0547;-0,0546;0,2763;0,287
2,6340;0,0115;-0,0601;0,2904;0,297
2,6480;0,0079;-0,0628;0,2761;0,283
2,6490;0,0195;-0,0127;0,2145;0,216
2,6490;0,0236;0,0129;0,1688;0,171
2,6730;0,0069;0,0014;0,0892;0,089
2,6730;0,0610;0,0124;0,0933;0,112
2,6740;0,0793;0,0302;0,0654;0,107
2,6740;0,0372;0,0013;0,0626;0,073
2,6750;0,0149;-0,0086;0,0268;0,032
2,6780;0,0081;0,0157;-0,0456;0,049
2,6820;0,0240;-0,0041;-0,0402;0,047
2,6880;0,0268;-0,0592;-0,0906;0,112
2,6930;-0,0013;-0,0268;-0,1122;0,115
2,6980;-0,0398;-0,0156;-0,1598;0,165
2,7060;0,0160;0,0077;-0,1132;0,115
2,7080;-0,0283;0,0191;-0,1098;0,115
2,7140;-0,0389;-0,0005;-0,1397;0,145
2,7190;0,0458;-0,0364;-0,1206;0,134
2,7240;0,0692;-0,0340;-0,1848;0,200
2,7280;0,0544;-0,0160;-0,1737;0,183
